mean,std,skew,kurtosis,max,min,ptp,energy,freq_energy,dominant_freq_idx,spectral_entropy,label
-3.947459643111668e-17,0.9999999999999999,3.2134879209449907,11.029918651744094,4.861023644835984,-1.0198296364006953,5.880853281236679,179.99999999999997,16199.965194201824,3,2.9602093948656667,Normal
0.0,0.9999999999999998,3.2667776845699343,11.278767701681069,4.868865312594083,-0.9165979282197168,5.785463240813799,179.99999999999994,16199.954927223174,3,3.00276924581301,Normal
-9.86864910777917e-18,1.0,3.120249222154876,10.582532077192369,4.82425261208857,-1.061206229095134,5.885458841183704,180.00000000000003,16199.977804721804,3,2.932081028566562,Normal
1.7270135938613546e-17,0.9999999999999998,3.3236368641648775,10.723486078322356,4.62302720741095,-0.8021761410953181,5.425203348506268,179.99999999999994,16199.994719128354,3,2.67551557423189,Normal
-9.86864910777917e-18,1.0,3.2084354759497815,10.97676055020696,4.823987482280348,-0.8873577610142185,5.711345243294566,180.0,16199.949670660306,3,3.029787825682854,Normal
9.86864910777917e-18,1.0,3.2185590426968975,10.824090557378781,4.754075055810565,-1.1099440002169645,5.86401905602753,180.0,16199.96374450976,3,2.9500276576278437,Normal
0.0,1.0,3.0998321166816387,10.30119048882877,4.733239004150178,-1.0382566059172675,5.771495610067445,180.00000000000003,16199.968284183182,3,2.9422662310397243,Normal
1.973729821555834e-17,1.0,3.1315066670701954,10.249066193838434,4.686241133432475,-1.0667410794984693,5.752982212930944,180.0,16199.968550652457,3,2.912274907374054,Normal
9.86864910777917e-18,0.9999999999999999,3.222985085992576,11.018180311754564,4.840167643610088,-0.9106340668209179,5.750801710431006,179.99999999999997,16199.96637777336,3,2.9616100388058424,Normal
0.0,1.0,3.181772078107248,10.70354823452528,4.787771562208054,-0.9836969704184696,5.771468532626523,180.00000000000006,16199.976422268259,3,2.899383974512537,Normal
9.86864910777917e-18,1.0,3.2004149228566745,10.531624368684204,4.700973252113578,-0.9461187114679548,5.647091963581533,180.0,16199.989900634122,3,2.8107607517866944,Normal
-2.960594732333751e-17,1.0,2.977828114084269,9.89217523452454,4.791693809270874,-1.0972129391001386,5.888906748371013,180.0,16199.945789741749,3,3.031513097983241,Normal
1.973729821555834e-17,0.9999999999999998,3.184932480437713,10.939719700055505,4.853971783348262,-0.8582890877082119,5.712260871056474,179.99999999999991,16199.923805540118,3,3.0910281297666202,Normal
2.960594732333751e-17,1.0,3.1981585674244015,10.938890680655762,4.854773254378161,-0.8606978642473511,5.715471118625512,180.0,16199.955797922523,3,2.9861002127617793,Normal
1.4802973661668754e-17,1.0,3.235524831075422,11.16965140171924,4.85425631938045,-1.0765193733431937,5.930775692723644,180.00000000000006,16199.975409925471,3,2.9569069734866202,Normal
-9.86864910777917e-18,0.9999999999999999,3.0843688657173534,10.333246061850652,4.792088682525052,-1.014978835026286,5.807067517551339,179.99999999999997,16199.97110829622,3,2.956414026758634,Normal
-1.4802973661668754e-17,1.0,3.303690315531557,11.365988801420999,4.839411523488386,-0.9181797592343934,5.75759128272278,180.0,16199.976318541505,3,2.9073439394422933,Normal
2.960594732333751e-17,1.0,3.236868356640679,11.212454628782455,4.845770303967924,-1.0005024030347607,5.846272707002685,180.00000000000003,16199.979954876362,3,2.9360961516908777,Normal
-2.4671622769447924e-18,1.0,3.259980613857247,11.257238133822506,4.852671251388047,-1.1260522454285669,5.978723496816614,180.0,16199.994711889018,3,2.808596622072459,Normal
-9.86864910777917e-18,1.0,3.2126270815160334,11.120328541989087,4.857629879535324,-0.9987158275632929,5.856345707098617,180.0,16199.947694655732,3,3.0425335883560654,Normal
-2.960594732333751e-17,1.0,3.254397696519594,11.32811009397971,4.862571842923636,-0.9453989102538506,5.807970753177487,180.0,16199.940592490266,3,3.053046769252372,Normal
0.0,1.0,3.1986616391506395,11.049426363722478,4.854135799449986,-0.9567064934525651,5.810842292902551,180.00000000000006,16199.97044389059,3,2.986598875757498,Normal
0.0,1.0,3.258796936555079,11.40179132539672,4.8854742546348895,-1.1010053712337105,5.9864796258686,180.00000000000003,16199.984221145134,3,2.8841759348181317,Normal
0.0,1.0,3.272295404039514,11.2106156245893,4.817278957369394,-1.002648606879512,5.819927564248906,180.00000000000006,16199.98561191488,3,2.880753815648291,Normal
-1.973729821555834e-17,1.0,3.181483118689386,10.72899282857504,4.804472858554834,-0.9237564919286754,5.72822935048351,180.0,16199.959395067648,3,2.9612766069293137,Normal
0.0,1.0,3.1909349733217787,10.811004777467021,4.783800566253355,-0.9973089673559892,5.781109533609344,180.0,16199.984705016019,3,2.888041218363057,Normal
2.4671622769447922e-17,1.0,3.2488037679161903,11.340826503332742,4.916517921616989,-1.0757557542684908,5.99227367588548,180.00000000000003,16199.980858571882,3,2.9411991853915875,Normal
-2.960594732333751e-17,1.0,3.2497754066783546,11.223705055203816,4.881500233739824,-0.8588727623041109,5.740372996043935,180.0,16199.941082952095,3,3.055726862927686,Normal
-9.86864910777917e-18,0.9999999999999998,3.3322824855273208,10.94981449036002,4.692135971076316,-0.7397972989713714,5.431933270047687,179.99999999999994,16199.984280596955,3,2.814072443752581,Normal
-1.4802973661668754e-17,1.0,3.2712642392395574,11.428646538874359,4.904185057761914,-1.0448318312366864,5.949016888998601,180.0,16199.992912120517,3,2.8505536466406367,Normal
1.973729821555834e-17,1.0,3.1886835318869258,10.850495409292947,4.822097246464769,-1.0280772520493118,5.850174498514081,180.00000000000003,16199.970764063102,3,2.9386165138614926,Normal
-4.4408920985006264e-17,0.9999999999999999,3.3082142888125214,11.06342786680949,4.722656602677125,-0.8797929511270802,5.602449553804205,179.99999999999997,16199.986409284491,3,2.813279580095023,Normal
-1.4802973661668754e-17,1.0,2.972129207341338,9.87030684916682,4.69362159935268,-1.405142476841143,6.098764076193823,180.0,16199.979739443621,3,2.87177499670296,Normal
-1.973729821555834e-17,1.0,3.2303881657918883,11.099880345370527,4.839204243685496,-1.0476196561126903,5.886823899798187,180.0,16199.989477648882,3,2.8561037459393073,Normal
0.0,0.9999999999999998,3.161134422564342,10.746193914489801,4.849595152146548,-0.8955947054038601,5.7451898575504075,179.99999999999994,16199.96770384363,3,2.955777682013739,Normal
-1.973729821555834e-17,0.9999999999999999,3.2319928112288556,11.171122537454089,4.854047860438879,-0.9215064908103312,5.77555435124921,179.99999999999997,16199.963639464642,3,2.987513238614884,Normal
1.973729821555834e-17,1.0,3.1966654694096652,10.851195238872062,4.8231601452272,-0.9518137024481118,5.774973847675311,180.0,16199.981080530111,3,2.88299073360571,Normal
-1.973729821555834e-17,0.9999999999999999,3.2227870626982846,11.15598844931057,4.904654141881189,-1.0748559164545783,5.979510058335768,179.99999999999997,16199.985749582544,3,2.9080308830676365,Normal
-1.973729821555834e-17,1.0,3.0896069914345685,9.866008855605555,4.609642152341207,-0.8517418982982076,5.461384050639415,180.00000000000003,16199.963927841383,3,2.886484706112023,Normal
0.0,1.0,3.143083627878914,10.443317943246205,4.726739829434948,-1.1663410370232246,5.893080866458172,180.00000000000003,16199.969180461596,3,2.916555116649391,Normal
0.0,1.0,3.136386680150314,10.585453670737827,4.7784374795136095,-1.046241267817979,5.824678747331589,180.0,16199.974425127306,3,2.9232516323073527,Normal
-9.86864910777917e-18,0.9999999999999999,3.1180922931754584,10.66290168748728,4.817661988225881,-1.1942679743413547,6.011929962567235,179.99999999999997,16199.98156061362,3,2.8864528823702464,Normal
-2.4671622769447922e-17,0.9999999999999999,2.9462500071657947,9.780396050570591,4.704030849630593,-1.3767327324547822,6.080763582085375,179.99999999999997,16199.946583684055,3,3.009832731727738,Normal
0.0,0.9999999999999999,3.0482530469762263,10.163992537827525,4.7580525900476,-1.0095101789076975,5.7675627689552975,179.99999999999997,16199.955471341082,3,3.0127193208849135,Normal
-7.401486830834377e-18,1.0,3.349632881056893,11.291466657206994,4.768970292026054,-0.921266757999387,5.690237050025441,180.00000000000003,16199.991290159976,3,2.7873588823769526,Normal
0.0,1.0,3.21274306407956,10.733659139878384,4.747481651231692,-0.9971886265507299,5.744670277782422,180.0,16199.985983229128,3,2.8149709860074577,Normal
3.947459643111668e-17,1.0,3.2507111001435884,11.115133448597845,4.831241240432609,-0.8982838868966002,5.729525127329209,180.0,16199.961600114366,3,2.996572634253459,Normal
9.86864910777917e-18,0.9999999999999998,3.244641867137037,11.157300812331993,4.845167485124985,-0.9535881153302256,5.79875560045521,179.99999999999994,16199.978302978527,3,2.907931943864218,Normal
-4.9343245538895844e-17,1.0,3.2055341636790677,11.18907152710952,4.910566016125615,-1.1000043596514308,6.0105703757770454,180.00000000000003,16199.975944813132,3,2.9327997581639496,Normal
0.0,0.9999999999999998,3.2207104887759495,11.115253027842595,4.842813122256071,-0.9145452993026383,5.757358421558709,179.99999999999994,16199.912187564498,3,3.0984686183770056,Normal
1.973729821555834e-17,1.0,3.1937453006461354,10.97163091250405,4.8707428127655135,-0.9864652817427478,5.857208094508262,180.0,16199.961777551684,3,3.0101931289058705,Normal
3.947459643111668e-17,1.0,3.1813005071612617,10.648365416405687,4.722600109048337,-1.1143046305948383,5.836904739643176,180.00000000000003,16199.98427469504,3,2.8320427150340004,Normal
-1.4802973661668754e-17,1.0,3.0845814092091346,10.0041376551957,4.643279966236013,-1.0641563578301465,5.707436324066159,180.00000000000006,16199.965814977784,3,2.8864067763841716,Normal
-1.973729821555834e-17,1.0,3.131785156450419,10.26166371170577,4.701052477195418,-0.9530852745306049,5.654137751726023,180.00000000000003,16199.967482304064,3,2.9339975372663054,Normal
0.0,0.9999999999999998,3.213005239341875,10.288808101821104,4.592694649236088,-0.8959484781174037,5.488643127353492,179.99999999999991,16199.990252236954,3,2.7500481762618465,Normal
-1.4802973661668754e-17,1.0,3.260668957485517,11.222081105122767,4.840158740835346,-1.1306521008946704,5.970810841730016,180.00000000000006,16199.993553960778,3,2.8045150629331563,Normal
-9.86864910777917e-18,0.9999999999999998,3.180719174517553,10.492886704519655,4.704457632064677,-0.8982581276966731,5.60271575976135,179.99999999999994,16199.947933474617,3,2.9660971748297955,Normal
1.973729821555834e-17,0.9999999999999999,3.2714218845708327,11.454500113916827,4.925762395972299,-0.8969379677470408,5.82270036371934,179.99999999999997,16199.941562280099,3,3.046915427546492,Normal
2.4671622769447922e-17,1.0,3.2625746328200678,10.890843700602275,4.748709802694011,-0.8632947669494074,5.612004569643418,180.00000000000006,16199.977590193597,3,2.8674049347944846,Normal
-2.7138785046392715e-17,0.9999999999999998,3.112461047937121,10.493881184884556,4.762521253930048,-1.3247389649138925,6.087260218843941,179.99999999999994,16199.990824211947,3,2.8449029821057668,Normal
-9.86864910777917e-18,1.0,3.286484534913469,11.201166704413575,4.814204404833862,-0.84681702851182,5.661021433345682,180.00000000000003,16199.969752132685,3,2.937355868675431,Normal
0.0,0.9999999999999997,3.2255546244380335,10.97847230384371,4.812351192602172,-0.9971425779147817,5.809493770516954,179.9999999999999,16199.975879425256,3,2.924463556713945,Normal
-9.86864910777917e-18,1.0,3.2631125909729373,11.37240902546553,4.900750148404059,-1.0574196897351626,5.958169838139222,180.00000000000006,16199.978854461151,3,2.9127677684401885,Normal
1.973729821555834e-17,1.0,3.141649233749738,10.686528808703567,4.823336897323741,-1.107423855829665,5.930760753153406,180.0,16199.975699180928,3,2.9301426216997637,Normal
9.86864910777917e-18,1.0,3.23424579892774,11.215318016524291,4.89433775781984,-0.8628707705411198,5.75720852836096,180.0,16199.933282708327,3,3.0718690404060682,Normal
-2.960594732333751e-17,0.9999999999999999,3.239998095630364,11.180993657487209,4.880983169004366,-0.9010977856696775,5.7820809546740435,180.0,16199.965382638105,3,2.966963289209901,Normal
0.0,1.0,3.2498871733329917,11.313316774072744,4.903147919213005,-1.0581492554576724,5.961297174670677,180.00000000000003,16199.983352420642,3,2.895764432576625,Normal
1.4802973661668754e-17,1.0000000000000002,3.247816231402041,10.57716714176292,4.657052943272473,-0.85905003730066,5.516102980573133,180.00000000000009,16199.977234486923,3,2.850795554868573,Normal
-9.86864910777917e-18,0.9999999999999998,3.33966506394258,11.538019957131931,4.833902914935738,-0.8834066043054571,5.717309519241195,179.99999999999994,16199.974635216848,3,2.9364625249281464,Normal
-2.960594732333751e-17,1.0,3.2526183288040795,11.149503515079765,4.820346011471853,-1.0316122492565991,5.851958260728452,180.0,16199.974461038373,3,2.909007142525532,Normal
1.4802973661668754e-17,1.0,3.315643701712982,11.644082586083455,4.898400709707312,-1.076845919385868,5.97524662909318,180.00000000000003,16199.99561995963,3,2.8427112725506074,Normal
0.0,1.0,3.2421527824097316,11.321658394846024,4.906548491873512,-0.9977808516826727,5.904329343556184,180.00000000000003,16199.948226863042,3,3.052516301334428,Normal
0.0,1.0,3.404970093937592,11.99798639539635,4.931279307239977,-0.9033470455369872,5.834626352776965,180.00000000000003,16199.966143545767,3,2.9631979616909105,Normal
-1.973729821555834e-17,1.0,3.3172348346102987,11.62448785628266,4.921016602838189,-0.9623552337126879,5.883371836550877,180.0,16199.983969124714,3,2.927922067159611,Normal
-9.86864910777917e-18,1.0,3.2070917998055797,11.124225990369952,4.8997322914976325,-1.1096468461575464,6.009379137655179,180.0,16199.989970182627,3,2.878362587425989,Normal
-1.973729821555834e-17,1.0,3.1787340724264253,10.505858319380142,4.724293034437736,-1.065285685889061,5.789578720326796,180.0,16199.97915353805,3,2.8728583187074843,Normal
-2.960594732333751e-17,0.9999999999999998,3.245749052636445,11.226972762365357,4.885622368333224,-0.9592164631238878,5.844838831457112,179.99999999999994,16199.962469885731,3,2.994511776327547,Normal
1.973729821555834e-17,1.0,2.9678471955941776,9.776508049022445,4.713787800143586,-1.2742354831751186,5.988023283318705,180.0,16199.981462153559,3,2.8972911747889647,Normal
-3.7007434154171884e-18,1.0,3.306436543630798,11.459488418917502,4.851221194385169,-1.1345043866235331,5.985725581008702,180.0,16199.999187201483,3,2.727667550966403,Normal
9.86864910777917e-18,1.0,3.116761805333962,10.608425387220336,4.844369641408731,-1.0975611565524497,5.941930797961181,180.00000000000006,16199.939457650402,3,3.0389320797494834,Normal
-9.86864910777917e-18,1.0,3.497492290874448,12.610603434303236,4.977437587665685,-0.9048956675734678,5.882333255239153,180.00000000000003,16199.97873089027,3,2.9449605065358138,Normal
-9.86864910777917e-18,1.0,3.068904217878769,10.371897425553014,4.8196571120036005,-1.1069965841569733,5.926653696160574,180.0,16199.982850445851,3,2.9118402315538656,Normal
2.4671622769447924e-18,1.0,3.118880179160236,10.588884051503646,4.786657207627306,-1.269679058883001,6.056336266510307,180.0,16199.992459358516,3,2.820664352561492,Normal
9.86864910777917e-18,1.0,3.0502453775891665,10.163326165915926,4.768200162781203,-0.9767141500446027,5.744914312825806,180.00000000000003,16199.970821387316,3,2.971733765308638,Normal
-4.934324553889585e-18,1.0,3.081060477528939,9.814233133135197,4.605512140722752,-1.0128112910955156,5.6183234318182675,180.00000000000003,16199.968454871489,3,2.876168394552731,Normal
4.934324553889585e-18,1.0,3.252585204412655,11.455101114090144,4.895605118218239,-1.1552669797253603,6.0508720979436,180.00000000000003,16199.990445322452,3,2.8703152292394605,Normal
-1.973729821555834e-17,1.0,3.2574921409585915,11.286189795081174,4.884683234374962,-0.950667203709137,5.835350438084099,180.00000000000006,16199.95798551065,3,2.985083418801993,Normal
9.86864910777917e-18,0.9999999999999998,3.3256064830594974,11.51767447215442,4.869993734288126,-0.8984516849506567,5.768445419238783,179.99999999999994,16199.982309681967,3,2.8936332464324033,Normal
2.960594732333751e-17,1.0,3.2639321557193033,10.946981348498896,4.731061448156145,-0.8683923302052804,5.599453778361425,180.00000000000003,16199.986488368711,3,2.839689299736014,Normal
2.4671622769447924e-18,0.9999999999999998,3.23846971907696,10.530645155903809,4.646677488634782,-0.8894591626115481,5.53613665124633,179.99999999999994,16199.988456516785,3,2.7596808967790167,Normal
-1.4802973661668754e-17,1.0,3.2459003131524304,11.016395855423443,4.8027153078729246,-0.9130614077186796,5.715776715591604,180.0,16199.979587216543,3,2.885749461785974,Normal
0.0,1.0,3.2266939276591597,11.05128551189834,4.844027651418643,-0.9702498221561077,5.814277473574751,180.00000000000003,16199.961001903499,3,2.978658677225794,Normal
9.86864910777917e-18,0.9999999999999998,3.3334863734815965,11.653393431627428,4.88181102625797,-1.0342717704469102,5.91608279670488,179.99999999999994,16199.983869309472,3,2.8869100894741915,Normal
-9.86864910777917e-18,0.9999999999999999,3.1911996172943193,10.705743164235795,4.769416815116811,-0.9406236782826207,5.710040493399432,179.99999999999997,16199.9665175494,3,2.9293146088357096,Normal
-9.86864910777917e-18,1.0,3.2045604131460985,11.130263646554477,4.857800492544317,-1.0054900843412846,5.863290576885602,180.0,16199.94630982756,3,3.0416720669998716,Normal
1.973729821555834e-17,0.9999999999999999,2.9443169472034625,9.524920719167033,4.663453876383321,-1.0732367030692669,5.736690579452588,179.99999999999997,16199.957812830458,3,2.9821498763446854,Normal
-9.86864910777917e-18,1.0,3.3836493511116696,11.93588232187798,4.927299742963317,-0.995421995793282,5.922721738756599,180.00000000000003,16199.988894550275,3,2.8711050358205754,Normal
1.973729821555834e-17,1.0,3.2475241474231105,11.166128602094366,4.826744575816345,-0.9541811577486404,5.7809257335649855,180.0,16199.961674953574,3,2.9690551508815703,Normal
-4.934324553889585e-18,1.0,3.3164102482846465,11.525778005994514,4.875840578455905,-1.0361998084150266,5.912040386870931,180.0,16199.97278618597,3,2.963585423038383,Normal
2.960594732333751e-17,1.0,3.205833316275908,10.856158944048406,4.7767086760673925,-0.9809947020014237,5.7577033780688165,180.00000000000003,16199.974026625974,3,2.9114479534765123,Normal
3.947459643111668e-17,0.9999999999999998,3.109490842947641,10.648569039663759,4.872147349568976,-1.0565189256544956,5.928666275223472,179.99999999999991,16199.961000185582,3,3.019882292094585,Normal
1.973729821555834e-17,1.0,3.118086911701035,10.787439384127785,4.825263845623247,-1.2965992540856615,6.121863099708908,180.00000000000003,16199.940478570341,3,3.03671187011815,Normal
